curso,sem,ano,disc,final
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.85
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.24
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.13
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.22
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.35
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,8.65
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,5.36
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,8.15
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.95
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,8.89
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.13
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.02
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,4.76
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.61
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,6.66
ADM,22.2,22,FIRMA E EQUILIBRIO GERAL,7.26
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,8
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,5.7
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,7.15
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,7.2
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,8.55
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,6.36
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,7.32
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,9.73
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,8.86
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,4.84
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,8.13
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,6.74
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,7.33
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,6.75
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,6.11
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,4.86
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,7.05
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,8.12
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,5.15
ECO,22.1,22,FIRMA E EQUILIBRIO GERAL,8.04
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,8.91
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,7.73
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,6.61
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,7.04
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,6.88
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,9.28
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,6.04
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,7.09
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,6.57
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,6.01
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,7.05
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,5.14
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,6.04
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,8.53
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,8.34
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,5.99
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,7.55
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,7.09
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,6.73
ECO,22.2,22,FIRMA E EQUILIBRIO GERAL,7.02
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.37
ADM,19.1,19,ECONOMETRIA BASICA,8.68
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,8.08
ADM,19.1,19,ECONOMETRIA BASICA,9.63
ADM,19.1,19,ECONOMETRIA BASICA,9.55
ADM,19.1,19,ECONOMETRIA BASICA,8.84
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,8.22
ADM,19.1,19,ECONOMETRIA BASICA,9.05
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.18
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,8.8
ADM,19.1,19,ECONOMETRIA BASICA,8.31
ADM,19.1,19,ECONOMETRIA BASICA,9.43
ADM,19.1,19,ECONOMETRIA BASICA,9.37
ADM,19.1,19,ECONOMETRIA BASICA,9.81
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.67
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,8.45
ADM,19.1,19,ECONOMETRIA BASICA,8.75
ADM,19.1,19,ECONOMETRIA BASICA,9.21
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.45
ADM,19.1,19,ECONOMETRIA BASICA,9.07
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,8.74
ADM,19.1,19,ECONOMETRIA BASICA,7.81
ADM,19.1,19,ECONOMETRIA BASICA,8.88
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.99
ADM,19.1,19,ECONOMETRIA BASICA,9.25
ADM,19.1,19,ECONOMETRIA BASICA,9.08
ADM,19.1,19,ECONOMETRIA BASICA,7.52
ADM,19.1,19,ECONOMETRIA BASICA,7.86
ADM,19.1,19,ECONOMETRIA BASICA,8.24
ADM,19.1,19,ECONOMETRIA BASICA,9.24
ADM,19.1,19,ECONOMETRIA BASICA,6.95
ADM,19.1,19,ECONOMETRIA BASICA,9.9
ADM,19.1,19,ECONOMETRIA BASICA,8.54
ADM,19.1,19,ECONOMETRIA BASICA,9.06
ADM,19.1,19,ECONOMETRIA BASICA,8.78
ADM,19.1,19,ECONOMETRIA BASICA,9.29
ADM,19.1,19,ECONOMETRIA BASICA,8.46
ADM,19.1,19,ECONOMETRIA BASICA,9.1
ADM,19.1,19,ECONOMETRIA BASICA,8.28
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,8.88
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.72
ADM,19.1,19,ECONOMETRIA BASICA,8.46
ADM,19.1,19,ECONOMETRIA BASICA,8.17
ADM,19.1,19,ECONOMETRIA BASICA,7.83
ADM,19.1,19,ECONOMETRIA BASICA,7.79
ADM,19.1,19,ECONOMETRIA BASICA,8.28
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.22
ADM,19.1,19,ECONOMETRIA BASICA,9.35
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,8.01
ADM,19.1,19,ECONOMETRIA BASICA,8.87
ADM,19.1,19,ECONOMETRIA BASICA,9.52
ADM,19.1,19,ECONOMETRIA BASICA,7.45
ADM,19.1,19,ECONOMETRIA BASICA,9
ADM,19.1,19,ECONOMETRIA BASICA,9.42
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.32
ADM,19.1,19,ECONOMETRIA BASICA,9.14
ADM,19.1,19,ECONOMETRIA BASICA,7.75
ADM,19.1,19,ECONOMETRIA BASICA,8.51
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,7.73
ADM,19.1,19,ECONOMETRIA BASICA,9.89
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.34
ADM,19.1,19,ECONOMETRIA BASICA,8.26
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.15
ADM,19.1,19,ECONOMETRIA BASICA,8.57
ADM,19.1,19,ECONOMETRIA BASICA,9.96
ADM,19.1,19,ECONOMETRIA BASICA,9.87
ADM,19.1,19,ECONOMETRIA BASICA,8.55
ADM,19.1,19,ECONOMETRIA BASICA,9.62
ADM,19.1,19,ECONOMETRIA BASICA,9.02
ADM,19.1,19,ECONOMETRIA BASICA,8.93
ADM,19.1,19,ECONOMETRIA BASICA,7.88
ADM,19.1,19,ECONOMETRIA BASICA,7.91
ADM,19.1,19,ECONOMETRIA BASICA,8.63
ADM,19.1,19,ECONOMETRIA BASICA,7.92
ADM,19.1,19,ECONOMETRIA BASICA,7.53
ADM,19.1,19,ECONOMETRIA BASICA,9.3
ADM,19.1,19,ECONOMETRIA BASICA,10
ADM,19.1,19,ECONOMETRIA BASICA,9.79
ADM,19.2,19,ECONOMETRIA BASICA,9.08
ADM,19.2,19,ECONOMETRIA BASICA,9.15
ADM,19.2,19,ECONOMETRIA BASICA,8.75
ADM,19.2,19,ECONOMETRIA BASICA,9.11
ADM,19.2,19,ECONOMETRIA BASICA,9.74
ADM,19.2,19,ECONOMETRIA BASICA,8.1
ADM,19.2,19,ECONOMETRIA BASICA,9.55
ADM,19.2,19,ECONOMETRIA BASICA,9.34
ADM,19.2,19,ECONOMETRIA BASICA,9.77
ADM,19.2,19,ECONOMETRIA BASICA,5.73
ADM,19.2,19,ECONOMETRIA BASICA,9.36
ADM,19.2,19,ECONOMETRIA BASICA,9.58
ADM,19.2,19,ECONOMETRIA BASICA,7.23
ADM,19.2,19,ECONOMETRIA BASICA,9.42
ADM,19.2,19,ECONOMETRIA BASICA,10
ADM,19.2,19,ECONOMETRIA BASICA,8.12
ADM,19.2,19,ECONOMETRIA BASICA,9.19
ADM,19.2,19,ECONOMETRIA BASICA,8.17
ADM,19.2,19,ECONOMETRIA BASICA,8.66
ADM,19.2,19,ECONOMETRIA BASICA,9.46
ADM,19.2,19,ECONOMETRIA BASICA,9.04
ADM,19.2,19,ECONOMETRIA BASICA,9.32
ADM,19.2,19,ECONOMETRIA BASICA,9.44
ADM,19.2,19,ECONOMETRIA BASICA,10
ADM,19.2,19,ECONOMETRIA BASICA,8.75
ADM,19.2,19,ECONOMETRIA BASICA,8.08
ADM,19.2,19,ECONOMETRIA BASICA,8.12
ADM,19.2,19,ECONOMETRIA BASICA,9.58
ADM,19.2,19,ECONOMETRIA BASICA,7.19
ADM,19.2,19,ECONOMETRIA BASICA,7.39
ADM,19.2,19,ECONOMETRIA BASICA,10
ADM,19.2,19,ECONOMETRIA BASICA,9.43
ADM,19.2,19,ECONOMETRIA BASICA,7.97
ADM,19.2,19,ECONOMETRIA BASICA,7.74
ADM,19.2,19,ECONOMETRIA BASICA,8.25
ADM,19.2,19,ECONOMETRIA BASICA,9.73
ADM,19.2,19,ECONOMETRIA BASICA,9.66
ADM,19.2,19,ECONOMETRIA BASICA,8.38
ADM,19.2,19,ECONOMETRIA BASICA,10
ADM,19.2,19,ECONOMETRIA BASICA,8.24
ADM,19.2,19,ECONOMETRIA BASICA,7.49
ADM,19.2,19,ECONOMETRIA BASICA,9.68
ADM,19.2,19,ECONOMETRIA BASICA,9.39
ADM,19.2,19,ECONOMETRIA BASICA,9.81
ADM,19.2,19,ECONOMETRIA BASICA,7.75
ADM,19.2,19,ECONOMETRIA BASICA,8.3
ADM,19.2,19,ECONOMETRIA BASICA,8.41
ADM,19.2,19,ECONOMETRIA BASICA,8.53
ADM,19.2,19,ECONOMETRIA BASICA,9.31
ADM,19.2,19,ECONOMETRIA BASICA,10
ECO,19.1,19,ECONOMETRIA BASICA,7.66
ECO,19.1,19,ECONOMETRIA BASICA,8.85
ECO,19.1,19,ECONOMETRIA BASICA,8.2
ECO,19.1,19,ECONOMETRIA BASICA,10
ECO,19.1,19,ECONOMETRIA BASICA,8.93
ECO,19.1,19,ECONOMETRIA BASICA,10
ECO,19.1,19,ECONOMETRIA BASICA,9.2
ECO,19.1,19,ECONOMETRIA BASICA,9.48
ECO,19.1,19,ECONOMETRIA BASICA,8.7
ECO,19.1,19,ECONOMETRIA BASICA,10
ECO,19.1,19,ECONOMETRIA BASICA,10
ECO,19.1,19,ECONOMETRIA BASICA,10
ECO,19.1,19,ECONOMETRIA BASICA,9.75
ECO,19.1,19,ECONOMETRIA BASICA,7.16
ECO,19.1,19,ECONOMETRIA BASICA,7.45
ECO,19.1,19,ECONOMETRIA BASICA,9.96
ECO,19.1,19,ECONOMETRIA BASICA,9.05
ECO,19.1,19,ECONOMETRIA BASICA,7.38
ECO,19.1,19,ECONOMETRIA BASICA,10
ECO,19.1,19,ECONOMETRIA BASICA,8.03
ECO,19.2,19,ECONOMETRIA BASICA,7.78
ECO,19.2,19,ECONOMETRIA BASICA,9.18
ECO,19.2,19,ECONOMETRIA BASICA,6.96
ECO,19.2,19,ECONOMETRIA BASICA,9.41
ECO,19.2,19,ECONOMETRIA BASICA,9.25
ECO,19.2,19,ECONOMETRIA BASICA,9.81
ECO,19.2,19,ECONOMETRIA BASICA,8.36
ECO,19.2,19,ECONOMETRIA BASICA,8.41
ECO,19.2,19,ECONOMETRIA BASICA,8.85
ECO,19.2,19,ECONOMETRIA BASICA,7.02
ECO,19.2,19,ECONOMETRIA BASICA,9.61
ECO,19.2,19,ECONOMETRIA BASICA,8.84
ECO,19.2,19,ECONOMETRIA BASICA,9.4
ECO,19.2,19,ECONOMETRIA BASICA,10
ECO,19.2,19,ECONOMETRIA BASICA,8.46
ECO,19.2,19,ECONOMETRIA BASICA,7.36
ECO,19.2,19,ECONOMETRIA BASICA,8.82
ECO,19.2,19,ECONOMETRIA BASICA,9.33
ECO,19.2,19,ECONOMETRIA BASICA,9.46
ECO,19.2,19,ECONOMETRIA BASICA,8.79
ADM,22.1,22,ECONOMETRIA BASICA,8.36
ADM,22.1,22,ECONOMETRIA BASICA,8.65
ADM,22.1,22,ECONOMETRIA BASICA,9.95
ADM,22.1,22,ECONOMETRIA BASICA,8.4
ADM,22.1,22,ECONOMETRIA BASICA,9.17
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,9.77
ADM,22.1,22,ECONOMETRIA BASICA,9.76
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,7.55
ADM,22.1,22,ECONOMETRIA BASICA,9.32
ADM,22.1,22,ECONOMETRIA BASICA,9.25
ADM,22.1,22,ECONOMETRIA BASICA,9.4
ADM,22.1,22,ECONOMETRIA BASICA,9.65
ADM,22.1,22,ECONOMETRIA BASICA,9.88
ADM,22.1,22,ECONOMETRIA BASICA,9.01
ADM,22.1,22,ECONOMETRIA BASICA,9.72
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,8.97
ADM,22.1,22,ECONOMETRIA BASICA,8.8
ADM,22.1,22,ECONOMETRIA BASICA,9.5
ADM,22.1,22,ECONOMETRIA BASICA,8.24
ADM,22.1,22,ECONOMETRIA BASICA,9.01
ADM,22.1,22,ECONOMETRIA BASICA,9.6
ADM,22.1,22,ECONOMETRIA BASICA,9.37
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,8.99
ADM,22.1,22,ECONOMETRIA BASICA,8.85
ADM,22.1,22,ECONOMETRIA BASICA,8.89
ADM,22.1,22,ECONOMETRIA BASICA,8.85
ADM,22.1,22,ECONOMETRIA BASICA,9
ADM,22.1,22,ECONOMETRIA BASICA,9.22
ADM,22.1,22,ECONOMETRIA BASICA,7.77
ADM,22.1,22,ECONOMETRIA BASICA,9.31
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,9.33
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,9.42
ADM,22.1,22,ECONOMETRIA BASICA,9.62
ADM,22.1,22,ECONOMETRIA BASICA,8.47
ADM,22.1,22,ECONOMETRIA BASICA,8.37
ADM,22.1,22,ECONOMETRIA BASICA,9.02
ADM,22.1,22,ECONOMETRIA BASICA,9.87
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,10
ADM,22.1,22,ECONOMETRIA BASICA,8.01
ADM,22.1,22,ECONOMETRIA BASICA,8.01
ADM,22.2,22,ECONOMETRIA BASICA,9.27
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,9.57
ADM,22.2,22,ECONOMETRIA BASICA,9.23
ADM,22.2,22,ECONOMETRIA BASICA,8.9
ADM,22.2,22,ECONOMETRIA BASICA,9.5
ADM,22.2,22,ECONOMETRIA BASICA,9.78
ADM,22.2,22,ECONOMETRIA BASICA,8.66
ADM,22.2,22,ECONOMETRIA BASICA,9.75
ADM,22.2,22,ECONOMETRIA BASICA,8.79
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,8.48
ADM,22.2,22,ECONOMETRIA BASICA,9.8
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,8.65
ADM,22.2,22,ECONOMETRIA BASICA,8.59
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,9.18
ADM,22.2,22,ECONOMETRIA BASICA,9.31
ADM,22.2,22,ECONOMETRIA BASICA,9.06
ADM,22.2,22,ECONOMETRIA BASICA,8.75
ADM,22.2,22,ECONOMETRIA BASICA,8.47
ADM,22.2,22,ECONOMETRIA BASICA,9.19
ADM,22.2,22,ECONOMETRIA BASICA,9.61
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,8.74
ADM,22.2,22,ECONOMETRIA BASICA,8.42
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,8.64
ADM,22.2,22,ECONOMETRIA BASICA,9.85
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,9.92
ADM,22.2,22,ECONOMETRIA BASICA,8.56
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,9.58
ADM,22.2,22,ECONOMETRIA BASICA,8.87
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,8.79
ADM,22.2,22,ECONOMETRIA BASICA,9.49
ADM,22.2,22,ECONOMETRIA BASICA,8.39
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,9.51
ADM,22.2,22,ECONOMETRIA BASICA,9.31
ADM,22.2,22,ECONOMETRIA BASICA,7.5
ADM,22.2,22,ECONOMETRIA BASICA,9.49
ADM,22.2,22,ECONOMETRIA BASICA,9.08
ADM,22.2,22,ECONOMETRIA BASICA,10
ADM,22.2,22,ECONOMETRIA BASICA,8.86
ADM,22.2,22,ECONOMETRIA BASICA,9.29
ECO,22.1,22,ECONOMETRIA BASICA,10
ECO,22.1,22,ECONOMETRIA BASICA,10
ECO,22.1,22,ECONOMETRIA BASICA,8.78
ECO,22.1,22,ECONOMETRIA BASICA,7.84
ECO,22.1,22,ECONOMETRIA BASICA,8.58
ECO,22.1,22,ECONOMETRIA BASICA,10
ECO,22.1,22,ECONOMETRIA BASICA,9.75
ECO,22.1,22,ECONOMETRIA BASICA,7.55
ECO,22.1,22,ECONOMETRIA BASICA,10
ECO,22.1,22,ECONOMETRIA BASICA,10
ECO,22.1,22,ECONOMETRIA BASICA,9
ECO,22.1,22,ECONOMETRIA BASICA,9.33
ECO,22.1,22,ECONOMETRIA BASICA,8.95
ECO,22.1,22,ECONOMETRIA BASICA,9.26
ECO,22.1,22,ECONOMETRIA BASICA,8.92
ECO,22.1,22,ECONOMETRIA BASICA,9.55
ECO,22.1,22,ECONOMETRIA BASICA,9.08
ECO,22.1,22,ECONOMETRIA BASICA,10
ECO,22.1,22,ECONOMETRIA BASICA,8.71
ECO,22.1,22,ECONOMETRIA BASICA,9.6
ECO,22.2,22,ECONOMETRIA BASICA,9.08
ECO,22.2,22,ECONOMETRIA BASICA,10
ECO,22.2,22,ECONOMETRIA BASICA,8.49
ECO,22.2,22,ECONOMETRIA BASICA,10
ECO,22.2,22,ECONOMETRIA BASICA,9.96
ECO,22.2,22,ECONOMETRIA BASICA,10
ECO,22.2,22,ECONOMETRIA BASICA,9.52
ECO,22.2,22,ECONOMETRIA BASICA,10
ECO,22.2,22,ECONOMETRIA BASICA,9.02
ECO,22.2,22,ECONOMETRIA BASICA,7.55
ECO,22.2,22,ECONOMETRIA BASICA,10
ECO,22.2,22,ECONOMETRIA BASICA,10
ECO,22.2,22,ECONOMETRIA BASICA,9.95
ECO,22.2,22,ECONOMETRIA BASICA,9.48
ECO,22.2,22,ECONOMETRIA BASICA,8.62
ECO,22.2,22,ECONOMETRIA BASICA,9.63
ECO,22.2,22,ECONOMETRIA BASICA,10
ECO,22.2,22,ECONOMETRIA BASICA,9
ECO,22.2,22,ECONOMETRIA BASICA,10
ECO,22.2,22,ECONOMETRIA BASICA,9.41
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,5.75
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8.13
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,5.23
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,3.99
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.62
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,7.87
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,4.54
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.11
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,1.26
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8.47
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8.83
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.01
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,7.2
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,2.95
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.29
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,5.44
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,4.94
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,4.49
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,2.49
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,6.55
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,6.5
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,4.12
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,4.66
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,3.27
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,5.19
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.05
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8.6
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8.25
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,4.92
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,7.31
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,6.88
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,7.74
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,5.58
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8.21
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8.62
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,6.36
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.18
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,5.67
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,7.08
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,1.99
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.03
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.11
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.67
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,3.03
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,7.35
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.39
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,9.81
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,5.75
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8.3
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,6.85
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,5.52
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,7.73
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,8.08
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,5.36
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,6.91
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,6.23
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,6.86
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,6.43
ADM,19.1,19,ALGEBRA LINEAR E PROCESSOS DINAMICOS,10
