age,gender,marriage_status,studies,dependents,last_usage_time,working,wage,type_housing,own_home,home_value,credit_cards_qty,cars_qty,score
54,F,divorciado,ensino fundam,4,48,1,18.82399012,6,0,0,1,0,364
58,M,casado,graduacao,4,56,1,124.7384691,1,1,1312,1,1,797
43,M,na,ensino medio,4,39,1,83.90507522,5,0,0,1,0,734
52,F,casado,ensino medio,3,45,1,24.74708114,4,0,0,1,2,626
31,M,solteiro,ensino fundam,0,25,1,57.24340821,4,0,0,1,0,266.4
47,F,casado,ensino medio,4,48,1,26.27905352,3,0,0,1,0,814
62,M,divorciado,ensino medio,0,55,1,118.5627829,1,1,808,1,1,750
34,F,casado,ensino fundam,3,27,1,59.64263952,3,1,217,1,0,348
46,F,solteiro,ensino medio,0,38,1,17.70401938,5,0,0,1,1,320.4
46,M,solteiro,graduacao,2,38,1,98.62626595,3,0,0,1,1,548.1
42,M,casado,mestrado,3,36,1,72.87262121,2,1,822,1,1,643
34,M,casado,ensino fundam,2,27,1,57.91983064,3,1,197,1,1,298
63,M,solteiro,ensino fundam,0,54,1,145.5816225,6,0,0,1,0,575.1
49,F,solteiro,ensino medio,0,44,1,89.72007592,5,0,0,1,0,730.8
44,M,na,ensino medio,3,35,1,98.36967393,5,0,0,1,2,567
57,M,casado,doutorado,1,50,1,133.613075,3,1,281,1,1,467
43,F,casado,ensino medio,3,36,1,23.17204789,2,1,514,1,1,494
47,F,solteiro,ensino medio,2,40,1,18.17229042,4,0,0,1,0,360
42,F,casado,ensino fundam,3,33,1,23.54445271,5,0,0,1,2,597
49,M,na,doutorado,3,42,1,189.8657326,5,0,0,1,1,505.05
43,M,solteiro,doutorado,0,36,1,95.15806226,4,0,0,1,0,412.2
54,M,solteiro,mestrado,0,53,1,158.3404127,1,1,1513,1,1,808.2
39,F,casado,ensino medio,2,31,1,16.90144181,4,0,0,1,0,404
48,M,casado,graduacao,4,40,1,99.75490931,5,0,0,1,1,552
38,M,solteiro,mestrado,0,29,1,118.1363158,1,1,264,1,1,550.8
52,M,solteiro,ensino medio,0,46,1,138.5360146,1,1,547,1,1,663.3
40,F,divorciado,mestrado,3,39,1,38.11908071,1,1,1475,1,1,786
42,M,solteiro,ensino medio,0,36,1,113.6754294,2,1,1454,1,1,738.9
54,F,casado,ensino fundam,4,48,1,26.60836132,3,1,592,1,1,637
46,F,na,ensino medio,2,38,1,17.75201649,5,0,0,1,1,359
38,M,solteiro,ensino fundam,0,30,1,89.77467484,2,1,241,1,1,423
46,F,solteiro,ensino medio,0,36,1,67.44584028,4,0,0,1,1,522
44,F,na,ensino medio,5,36,1,19.31605392,6,0,0,1,1,399
56,M,solteiro,ensino medio,0,50,1,139.0406253,2,1,406,1,1,603
50,M,solteiro,graduacao,0,43,1,188.6089622,5,0,0,2,0,396
44,F,casado,ensino medio,2,36,0,0,6,0,0,1,1,353.6
41,M,divorciado,graduacao,2,34,1,124.7822446,6,0,0,1,1,449
57,M,solteiro,ensino medio,0,50,1,203.8204297,6,0,0,1,1,660.6
32,M,solteiro,ensino medio,0,24,0,0,6,0,0,1,1,335.52
43,F,solteiro,graduacao,0,36,1,67.14152017,4,0,0,1,0,415.8
44,F,solteiro,ensino fundam,1,38,1,73.37385917,2,1,739,2,0,540.9
46,M,solteiro,graduacao,0,38,1,66.32224934,3,0,0,1,1,459
35,F,casado,ensino fundam,3,28,1,20.70878386,5,0,0,1,1,430
53,M,casado,ensino fundam,5,47,1,128.6744936,6,0,0,1,0,325
55,F,solteiro,graduacao,0,43,1,68.98206492,5,0,0,1,1,443.7
50,M,casado,mestrado,4,51,1,140.7390266,1,1,722,1,0,757
39,M,divorciado,ensino fundam,3,31,1,64.12241773,3,1,416,1,1,447
44,F,na,ensino medio,4,35,1,18.60554232,1,1,210,1,2,472
50,F,solteiro,ensino fundam,0,43,1,21.85187462,4,0,0,1,0,461.7
26,M,solteiro,ensino medio,0,18,1,15.9391471,4,0,0,1,1,285.3
54,F,casado,ensino medio,3,48,1,24.26456139,1,1,469,1,0,514
49,M,casado,mestrado,4,48,1,153.1950703,1,1,1474,1,1,852
48,F,na,ensino fundam,4,42,1,22.97080141,4,0,0,1,0,469
46,M,divorciado,ensino medio,2,46,1,115.8262503,1,1,1379,1,1,751
42,F,casado,ensino fundam,4,34,1,63.51272285,3,1,223,1,1,383
45,F,casado,ensino medio,2,37,1,18.50415732,6,0,0,1,1,426
26,F,solteiro,mestrado,0,17,1,16.85378554,4,0,0,1,1,300.6
46,M,casado,graduacao,5,48,1,201.6146918,1,1,823,1,0,769
59,F,solteiro,mestrado,0,53,1,24.03172263,5,0,0,1,0,468.9
41,F,casado,graduacao,3,35,1,61.58201279,4,0,0,1,0,317
43,M,solteiro,ensino fundam,0,37,1,60.61835659,6,0,0,1,0,240.3
45,M,casado,graduacao,4,38,1,126.3380893,6,0,0,1,1,465
52,M,casado,ensino fundam,0,48,1,208.5099081,2,1,769,3,0,743
42,M,casado,mestrado,5,35,1,120.8394598,6,0,0,1,1,455
49,F,solteiro,ensino medio,0,41,1,17.97239269,3,0,0,1,1,379.8
45,F,casado,ensino medio,4,42,1,29.68984258,1,1,864,2,2,771
43,F,solteiro,ensino medio,0,38,1,67.89916297,3,0,0,2,0,461.7
58,M,casado,ensino fundam,2,52,1,205.0988299,2,1,231,1,1,613
43,F,solteiro,ensino medio,2,36,1,22.02340208,6,0,0,1,0,434.7
39,M,casado,graduacao,1,32,1,175.8127941,4,0,0,1,1,367
64,F,solteiro,ensino medio,0,54,1,77.81545304,5,0,0,1,0,554.4
45,F,casado,graduacao,3,38,1,21.73087653,5,0,0,1,1,464
48,F,casado,graduacao,4,42,0,0,1,1,438,1,1,396.8
46,F,casado,ensino fundam,2,40,1,22.04842126,3,1,415,1,0,461
46,F,solteiro,ensino medio,0,39,1,67.2331764,5,0,0,1,0,459.9
53,M,solteiro,ensino fundam,1,49,1,136.0467742,5,0,0,2,0,608.4
41,M,solteiro,ensino medio,0,36,1,194.2556585,5,0,0,1,1,709.2
60,F,casado,graduacao,0,54,0,0,4,0,0,1,0,349.6
52,F,divorciado,mestrado,4,45,0,0,5,0,0,1,2,532.8
47,M,casado,ensino fundam,2,41,1,70.53187395,3,1,519,1,2,617
45,M,casado,ensino medio,2,39,1,65.69237098,5,0,0,1,1,477
53,F,solteiro,ensino medio,0,46,1,22.83107987,3,0,0,1,0,440.1
43,M,casado,ensino medio,2,44,1,146.1214364,1,1,1416,1,0,852
50,F,solteiro,ensino fundam,0,42,1,23.72503128,2,1,475,1,1,512.1
47,M,na,ensino medio,3,42,1,30.37874333,1,1,933,1,1,690
44,F,divorciado,graduacao,4,38,1,17.90954852,5,0,0,1,0,387
52,M,solteiro,ensino medio,0,46,1,131.4201252,6,0,0,1,0,587.7
52,M,solteiro,ensino medio,2,46,1,131.5280425,3,0,0,1,0,369
42,F,casado,ensino medio,5,35,1,68.089088,5,0,0,1,1,517
41,M,casado,mestrado,3,34,1,124.3961305,5,0,0,1,1,577
38,M,casado,ensino medio,3,31,1,88.56078226,6,0,0,1,1,387
50,F,solteiro,doutorado,0,43,1,66.14165856,1,1,155,1,1,403.2
47,M,na,mestrado,4,40,1,139.1308367,1,1,867,1,2,674
34,F,casado,ensino fundam,1,27,1,17.03193525,3,1,200,1,1,381
50,F,solteiro,graduacao,0,43,1,22.38764349,5,0,0,1,1,505.8
45,F,casado,ensino medio,3,37,0,0,5,0,0,1,2,446.4
40,F,casado,ensino fundam,4,35,1,19.64369563,6,0,0,1,0,336
54,F,casado,mestrado,3,48,1,74.17333713,3,1,483,1,0,533
39,M,casado,ensino medio,1,32,1,60.52925409,5,0,0,1,0,434
51,F,solteiro,graduacao,0,44,1,22.9740531,4,0,0,1,1,473.4
51,F,solteiro,graduacao,0,45,0,0,4,0,0,1,0,385.2
38,F,solteiro,mestrado,0,30,1,17.03912279,5,0,0,1,1,311.4
48,M,solteiro,ensino fundam,1,40,1,63.87169791,2,1,296,1,1,410.4
41,M,solteiro,ensino medio,0,34,1,121.208919,3,0,0,1,1,491.4
53,M,solteiro,graduacao,0,48,1,123.3991774,2,1,1508,1,1,742.5
40,F,casado,mestrado,2,25,1,126.387562,5,0,0,1,2,607
41,F,divorciado,graduacao,4,35,1,62.8659703,3,1,201,1,1,404
52,M,solteiro,doutorado,0,45,1,198.5104232,4,0,0,1,1,663.39
32,M,casado,graduacao,0,27,1,56.7491112,5,0,0,1,0,251
49,M,casado,ensino fundam,5,43,1,62.85180012,2,1,232,1,1,335
42,M,divorciado,graduacao,1,36,1,126.8438678,4,0,0,1,1,526
48,M,solteiro,graduacao,0,43,1,98.16969527,5,0,0,1,0,462.6
57,M,solteiro,mestrado,0,51,1,134.9177357,5,0,0,1,0,578.7
43,M,na,ensino fundam,3,36,1,121.7638883,3,1,273,1,1,483
65,M,solteiro,graduacao,0,54,1,21.04522897,4,0,0,2,0,522
50,F,solteiro,doutorado,0,42,1,100.080978,6,0,0,1,1,467.1
26,F,solteiro,ensino medio,0,21,1,19.28475444,3,0,0,1,0,323.1
44,F,solteiro,ensino medio,1,35,1,69.9866976,6,0,0,1,1,589.5
38,M,solteiro,ensino medio,0,33,1,93.9363992,5,0,0,1,1,618.3
43,M,casado,ensino fundam,4,38,1,60.54417241,5,0,0,1,0,271
48,F,solteiro,mestrado,1,41,0,0,4,0,0,1,1,314.64
51,M,casado,graduacao,3,45,1,142.8419038,2,1,822,1,2,723
52,M,casado,ensino fundam,3,47,1,101.3200443,5,0,0,1,0,453
46,M,na,graduacao,2,39,1,100.1276553,3,1,476,1,1,590
49,M,casado,mestrado,3,44,1,137.1916045,2,1,759,1,0,512
50,F,casado,doutorado,1,46,1,104.5424542,2,1,435,1,1,618
61,M,casado,ensino medio,0,54,1,137.0980279,4,0,0,1,0,498
41,M,casado,mestrado,4,35,1,121.6014861,1,1,221,1,1,491
61,F,solteiro,ensino medio,0,55,1,76.59745209,4,0,0,1,1,609.3
45,F,solteiro,ensino fundam,1,38,1,19.09410482,6,0,0,1,1,410.4
31,M,casado,graduacao,1,25,1,104.3491044,2,1,1473,1,0,659
56,F,divorciado,mestrado,1,51,0,0,6,0,0,1,0,365.6
44,F,casado,ensino fundam,5,37,1,20.49253674,3,1,324,1,0,538
41,F,solteiro,ensino fundam,0,34,1,66.5338419,3,0,0,1,1,510.3
29,F,casado,ensino medio,2,22,1,20.25245629,6,0,0,1,1,469
42,F,divorciado,mestrado,3,36,1,19.77848963,5,0,0,1,1,417
53,F,casado,ensino medio,2,47,1,23.4877814,4,0,0,1,0,557
63,M,solteiro,ensino medio,0,53,1,106.7373005,3,0,0,1,1,513
32,F,casado,doutorado,3,23,1,62.86237615,4,0,0,1,1,490
65,F,divorciado,ensino fundam,0,56,0,0,5,0,0,1,1,517.6
51,F,solteiro,ensino medio,0,44,1,23.25019061,6,0,0,1,1,518.4
61,F,casado,ensino medio,0,55,0,0,4,0,0,1,0,332.8
34,F,solteiro,graduacao,1,29,1,17.37986824,4,0,0,1,0,312.3
52,F,solteiro,doutorado,0,45,1,73.47698165,1,1,464,1,1,615.6
44,M,solteiro,graduacao,1,37,1,98.0700335,4,0,0,1,1,557.1
44,F,casado,ensino medio,3,39,1,26.58904375,1,1,712,1,0,572
50,F,solteiro,ensino fundam,0,44,1,17.92326624,4,0,0,1,0,333
45,M,na,mestrado,2,39,1,123.6876788,6,0,0,1,1,479
39,F,solteiro,mestrado,0,35,0,0,2,1,836,2,0,555.84
53,F,casado,ensino medio,4,46,0,0,5,0,0,1,2,536
44,F,solteiro,ensino fundam,0,39,0,0,2,1,502,1,0,352.8
43,F,na,mestrado,2,36,1,22.28715311,5,0,0,1,1,569
44,F,casado,ensino medio,3,38,1,22.5472071,2,1,463,1,1,496
44,F,solteiro,graduacao,1,39,1,22.0145797,2,1,443,1,0,387
62,F,divorciado,ensino medio,0,55,1,24.32626479,3,1,403,1,0,495
39,M,casado,ensino fundam,2,32,1,90.26399981,4,0,0,1,1,407
43,F,na,ensino fundam,4,38,1,67.91739073,4,0,0,1,0,457
54,M,solteiro,mestrado,0,49,1,66.2991448,2,1,164,1,0,338.4
46,M,casado,ensino medio,3,41,1,192.0577359,3,1,395,1,0,613
53,F,solteiro,doutorado,0,47,1,105.8163918,3,0,0,1,0,499.5
42,M,casado,mestrado,4,34,1,65.81377113,1,1,422,1,2,481
49,F,casado,graduacao,2,45,1,22.92355658,6,0,0,1,0,622
58,M,solteiro,mestrado,0,53,1,148.2209221,1,1,796,1,1,665.1
41,M,solteiro,ensino medio,0,34,1,71.35652664,3,0,0,1,1,564.3
44,M,solteiro,ensino medio,0,39,1,85.57053211,1,1,1537,1,1,732.6
47,F,casado,graduacao,1,41,0,0,4,0,0,1,1,408
53,M,casado,doutorado,2,47,1,193.6660407,6,0,0,1,1,433.65
39,F,solteiro,ensino medio,0,35,1,72.82324482,1,1,844,4,0,603.9
52,M,casado,mestrado,2,49,1,138.8366515,5,0,0,2,2,841
39,M,casado,ensino medio,4,33,1,123.117851,6,0,0,1,1,442
53,F,solteiro,ensino fundam,0,47,0,0,2,1,249,1,0,389.52
51,M,casado,mestrado,4,44,1,135.7321554,4,0,0,1,1,598
38,F,casado,ensino medio,3,33,1,16.949743,5,0,0,1,0,233
49,M,solteiro,graduacao,0,44,1,105.4666924,1,1,740,1,0,501.3
52,F,casado,mestrado,2,46,1,23.83340498,3,1,451,1,0,595
48,M,na,doutorado,4,42,1,64.43746582,6,0,0,1,0,434
52,M,solteiro,mestrado,0,45,1,194.0838309,5,0,0,1,1,531.171
43,M,casado,graduacao,2,45,1,149.636786,1,1,1618,2,0,880
48,M,casado,graduacao,2,43,1,131.7469467,5,0,0,1,0,513
58,M,casado,ensino medio,3,53,1,136.6783522,4,0,0,1,1,611
56,M,na,graduacao,2,56,1,229.7890622,4,0,0,1,1,879
43,F,solteiro,mestrado,2,37,1,21.79930024,3,0,0,1,0,445.5
38,M,casado,ensino fundam,2,33,1,116.4490059,4,0,0,1,0,368
31,F,divorciado,ensino fundam,1,21,0,0,4,0,0,1,2,439.2
34,F,divorciado,ensino fundam,2,29,1,20.58965136,3,1,450,1,0,392
53,F,solteiro,graduacao,0,49,1,29.30344761,1,1,768,1,0,619.2
58,F,solteiro,ensino fundam,0,52,1,24.08891754,4,0,0,1,0,564.3
35,F,solteiro,ensino medio,0,28,1,17.85907117,1,1,248,1,1,396
32,F,solteiro,ensino medio,0,25,1,18.25454554,6,0,0,1,1,423
54,M,casado,graduacao,2,48,1,133.9064576,4,0,0,1,1,541
59,F,solteiro,ensino fundam,0,53,1,24.33280084,2,1,425,1,0,527.4
51,F,divorciado,ensino medio,0,45,1,72.09760655,6,0,0,1,2,632
42,M,na,graduacao,3,37,1,89.63999745,5,0,0,1,0,310
36,M,solteiro,graduacao,0,27,1,60.40331647,3,0,0,1,1,481.5
49,F,casado,graduacao,3,42,1,22.56574167,3,1,415,1,1,493
46,F,casado,graduacao,3,42,1,75.11261568,2,1,750,1,1,619
39,F,solteiro,mestrado,0,32,1,17.02226119,5,0,0,1,1,405.9
45,M,casado,ensino medio,3,38,1,92.73073686,6,0,0,1,1,443
42,M,solteiro,ensino fundam,0,37,1,94.77360718,5,0,0,1,0,401.4
36,F,solteiro,mestrado,0,31,1,35.94676295,2,1,1425,1,1,684.9
44,F,casado,doutorado,3,39,1,100.2478247,2,1,517,1,0,473
40,F,solteiro,graduacao,1,31,1,22.35114837,5,0,0,1,1,578.7
39,F,solteiro,ensino medio,0,39,1,21.11721603,1,1,1380,2,1,795.6
47,M,casado,mestrado,4,40,1,100.1932372,4,0,0,1,1,568
55,F,casado,mestrado,0,48,1,20.04616166,4,0,0,1,1,463
49,M,solteiro,ensino medio,0,44,1,108.0813125,2,1,771,3,1,712.8
49,M,solteiro,graduacao,0,43,1,195.7335714,3,0,0,1,0,518.4
51,F,solteiro,graduacao,0,45,1,23.48705525,5,0,0,1,0,507.6
52,F,casado,graduacao,3,46,1,23.75555373,4,0,0,1,1,546
39,F,solteiro,mestrado,0,30,1,22.21598551,1,1,485,1,1,554.4
53,F,solteiro,ensino medio,0,47,0,0,4,0,0,1,0,416.88
39,M,solteiro,doutorado,0,34,1,63.28756373,5,0,0,1,0,329.4
49,F,na,mestrado,4,49,1,37.74872557,1,1,1309,1,1,757
35,F,divorciado,mestrado,2,36,1,142.8707446,1,1,1603,1,1,804
36,M,casado,ensino medio,1,28,1,119.0138443,4,0,0,1,2,554
46,F,solteiro,ensino medio,1,42,0,0,4,0,0,1,0,334.08
46,F,casado,ensino fundam,2,42,1,19.08987139,1,1,242,1,0,318
48,M,na,graduacao,2,41,1,99.65341957,4,0,0,1,1,578
58,M,casado,ensino medio,2,54,1,203.3522918,6,0,0,1,0,626
38,F,casado,graduacao,3,31,1,21.15040415,3,1,435,1,1,469
45,M,casado,ensino medio,2,45,1,211.4281646,3,0,0,1,1,820
44,M,na,mestrado,4,41,1,73.97400277,1,1,820,2,0,658
49,F,divorciado,ensino medio,4,42,1,71.88920596,3,1,475,1,1,570
50,M,solteiro,ensino medio,0,43,1,141.6457261,2,0,0,2,1,772.2
48,F,na,ensino medio,3,41,1,18.98371428,3,1,205,1,1,432
39,F,solteiro,ensino fundam,0,33,0,0,6,0,0,1,0,376.56
36,F,divorciado,mestrado,0,30,1,17.95436619,3,1,245,1,1,397
40,M,casado,graduacao,4,36,1,97.40241006,3,1,555,1,1,613
47,F,casado,ensino medio,4,42,1,102.1260383,4,0,0,1,0,605
35,F,casado,ensino fundam,4,28,1,21.86071545,3,1,509,1,0,521
46,F,casado,graduacao,1,38,1,18.41285456,5,0,0,1,2,440
42,M,solteiro,ensino medio,1,39,1,134.4059253,2,1,850,2,0,694.8
57,M,solteiro,graduacao,0,52,1,138.6159575,4,0,0,1,0,500.4
42,M,casado,ensino medio,3,35,1,17.66247613,2,1,192,1,1,435
44,M,solteiro,ensino fundam,0,39,1,66.95726731,6,0,0,1,0,374.4
48,F,casado,ensino fundam,2,43,1,17.99021813,5,0,0,1,0,344
52,M,casado,ensino fundam,1,45,1,129.6913021,4,0,0,1,1,459
53,M,na,ensino medio,3,47,1,137.9272672,5,0,0,1,1,545
42,F,divorciado,mestrado,4,35,0,0,6,0,0,1,1,460
54,F,casado,ensino fundam,3,48,1,19.81926889,6,0,0,1,1,454
50,M,solteiro,ensino medio,0,43,1,134.0979827,2,1,464,1,1,562.5
55,M,solteiro,ensino medio,0,49,1,137.6171549,6,0,0,1,0,564.3
45,F,divorciado,ensino medio,3,38,1,65.12592689,1,1,221,1,1,431
42,M,na,ensino medio,3,37,1,126.1862822,6,0,0,1,0,500
58,M,casado,ensino fundam,3,53,1,198.3433267,5,0,0,1,0,374
52,M,na,graduacao,3,46,1,130.0036968,3,1,209,1,1,419
43,F,casado,mestrado,3,38,1,17.3130767,4,0,0,1,0,303
40,M,casado,ensino medio,3,34,1,94.50696287,6,0,0,1,1,557
57,F,solteiro,graduacao,0,50,1,24.98556973,1,1,475,1,1,577.8
60,F,solteiro,graduacao,0,53,1,76.8067102,3,0,0,1,1,645.3
47,M,na,ensino medio,2,41,1,130.6270276,3,1,442,1,1,526
44,F,casado,ensino fundam,0,36,1,19.25439179,5,0,0,1,2,505
43,M,solteiro,ensino medio,0,36,1,62.73653887,5,0,0,1,1,441.9
58,M,solteiro,graduacao,0,53,1,141.5722987,6,0,0,1,1,642.6
42,F,solteiro,mestrado,0,37,1,22.91999268,4,0,0,1,0,391.5
49,F,casado,graduacao,3,44,1,24.51026275,3,1,521,1,1,604
55,M,solteiro,graduacao,0,50,1,197.3506231,3,0,0,1,0,508.5
45,M,solteiro,ensino medio,0,39,1,123.15522,2,1,261,1,0,471.6
46,M,casado,doutorado,4,40,1,99.09850115,6,0,0,1,1,532
45,M,solteiro,ensino medio,0,38,1,91.99106218,2,1,265,1,1,374.4
53,M,solteiro,graduacao,1,48,1,103.3744894,5,0,0,1,0,479.7
49,F,solteiro,ensino medio,1,44,1,88.38996732,5,0,0,1,1,718.2
46,M,solteiro,graduacao,0,40,1,124.7337707,3,0,0,3,0,500.4
38,M,solteiro,ensino medio,0,31,1,19.61366785,5,0,0,1,1,444.6
47,F,casado,graduacao,3,40,0,0,4,0,0,1,1,401.6
44,F,casado,ensino medio,3,38,1,21.18567685,6,0,0,1,1,449
41,F,divorciado,ensino medio,4,36,1,20.55252248,5,0,0,1,0,455
48,M,casado,ensino medio,1,43,1,130.6593174,6,0,0,1,0,468
48,M,casado,ensino fundam,4,43,1,137.766503,2,1,753,1,1,635
56,M,divorciado,graduacao,3,49,1,138.2956624,2,1,372,1,1,589
54,F,casado,mestrado,2,46,1,21.05467039,3,1,262,1,2,625
56,F,solteiro,ensino fundam,0,47,1,19.82827238,3,0,0,1,1,502.2
48,M,solteiro,mestrado,0,43,1,67.42820239,3,0,0,1,0,463.5
40,M,casado,ensino medio,4,33,1,122.5537449,3,1,367,1,1,462
57,M,casado,graduacao,1,53,1,137.2998107,3,1,205,1,0,658
59,F,na,ensino medio,0,54,0,0,4,0,0,1,1,497.6
45,F,solteiro,ensino fundam,0,39,1,20.34727216,6,0,0,1,0,412.2
48,F,divorciado,mestrado,3,49,1,42.29691672,2,1,1603,1,1,765
46,F,solteiro,ensino fundam,0,40,1,18.63292493,3,0,0,1,0,421.2
40,M,solteiro,mestrado,0,36,1,185.0478235,4,0,0,1,0,667.44
42,M,casado,graduacao,4,36,1,96.67743226,2,1,467,1,1,527
42,F,casado,ensino medio,5,37,1,21.76355066,5,0,0,1,0,411
43,M,solteiro,mestrado,1,37,1,62.4849515,5,0,0,1,0,381.6
39,F,solteiro,mestrado,0,32,1,20.27554664,5,0,0,1,1,373.5
54,F,casado,mestrado,1,50,0,0,4,0,0,1,0,304.8
51,F,casado,ensino medio,2,52,1,40.75459728,1,1,1459,1,1,759
40,M,casado,mestrado,4,36,1,191.2421464,2,1,810,1,1,663.32
47,F,solteiro,ensino medio,0,41,1,22.85419875,4,0,0,1,0,486
41,M,casado,ensino medio,2,35,1,96.47499675,1,1,537,1,1,467
58,F,divorciado,mestrado,1,51,0,0,3,1,215,1,2,496
43,F,na,graduacao,3,36,1,21.5897681,5,0,0,1,1,509
46,F,casado,ensino medio,4,40,1,22.46295742,4,0,0,1,1,446
49,M,casado,doutorado,3,45,1,127.7554758,3,1,189,1,0,471
55,F,na,ensino medio,2,46,1,19.56644897,4,0,0,1,2,501
50,M,solteiro,graduacao,0,44,1,102.7414956,6,0,0,1,0,544.5
49,M,casado,ensino medio,2,43,1,69.65562236,4,0,0,1,1,560
43,M,casado,doutorado,4,36,1,181.8541524,3,1,291,1,1,474.6
41,F,casado,ensino fundam,3,36,1,20.97797777,3,1,405,1,0,379
50,M,casado,mestrado,0,45,1,100.1289708,4,0,0,1,0,470
38,M,solteiro,ensino fundam,0,31,1,89.80599575,6,0,0,1,1,432
49,F,casado,graduacao,3,43,1,19.79930571,3,1,252,1,1,406
54,M,casado,ensino medio,4,48,1,194.7831764,4,0,0,1,1,387
43,F,na,graduacao,4,36,1,20.92579303,3,1,365,1,1,513
