,rate_marriage,age,yrs_married,children,religious,educ,occupation,occupation_husb,affair
1418,5.0,22.0,2.5,0.0,2.0,14.0,5.0,6.0,True
1419,3.0,42.0,23.0,5.5,3.0,14.0,3.0,5.0,True
1420,4.0,37.0,23.0,3.0,2.0,12.0,3.0,3.0,True
1421,1.0,42.0,16.5,3.0,4.0,17.0,4.0,4.0,True
1422,3.0,27.0,2.5,0.0,2.0,16.0,4.0,2.0,True
1423,2.0,27.0,6.0,2.0,2.0,12.0,5.0,1.0,True
1424,5.0,27.0,9.0,3.0,2.0,16.0,4.0,4.0,True
1425,5.0,27.0,6.0,2.0,2.0,12.0,5.0,3.0,True
1426,3.0,32.0,16.5,3.0,1.0,14.0,2.0,2.0,True
1427,4.0,27.0,6.0,2.0,2.0,14.0,3.0,4.0,True
1428,4.0,27.0,0.5,0.0,3.0,17.0,4.0,6.0,True
1429,4.0,22.0,6.0,1.0,2.0,12.0,3.0,3.0,True
1430,5.0,42.0,23.0,2.0,1.0,14.0,6.0,6.0,True
1431,4.0,27.0,6.0,2.0,4.0,14.0,5.0,4.0,True
1432,5.0,27.0,6.0,1.0,2.0,16.0,4.0,5.0,True
1433,3.0,42.0,13.0,0.0,3.0,17.0,4.0,5.0,True
1434,3.0,42.0,23.0,3.0,3.0,12.0,2.0,2.0,True
1435,5.0,27.0,6.0,1.0,1.0,16.0,4.0,4.0,True
1436,5.0,22.0,6.0,0.0,3.0,14.0,3.0,4.0,True
1437,3.0,42.0,23.0,3.0,2.0,14.0,3.0,4.0,True
1438,4.0,22.0,6.0,0.0,2.0,16.0,4.0,5.0,True
1439,5.0,32.0,13.0,2.0,1.0,14.0,3.0,5.0,True
1440,3.0,22.0,6.0,2.0,3.0,14.0,2.0,2.0,True
1441,5.0,27.0,2.5,0.0,2.0,14.0,3.0,2.0,True
1442,2.0,42.0,23.0,5.5,2.0,14.0,3.0,2.0,True
1443,4.0,37.0,23.0,3.0,1.0,14.0,3.0,4.0,True
1444,5.0,22.0,2.5,0.0,1.0,14.0,3.0,4.0,True
1445,5.0,27.0,2.5,0.0,1.0,17.0,4.0,5.0,True
1446,4.0,27.0,9.0,1.0,2.0,16.0,3.0,5.0,True
1447,4.0,27.0,9.0,3.0,3.0,14.0,3.0,4.0,True
1448,4.0,42.0,23.0,4.0,2.0,16.0,4.0,5.0,True
1449,4.0,37.0,16.5,4.0,3.0,14.0,3.0,2.0,True
1450,4.0,32.0,9.0,0.0,2.0,12.0,3.0,3.0,True
1451,4.0,32.0,13.0,0.0,2.0,14.0,3.0,6.0,True
1452,2.0,22.0,6.0,2.0,2.0,12.0,3.0,4.0,True
1453,3.0,42.0,23.0,3.0,2.0,14.0,5.0,5.0,True
1454,4.0,32.0,13.0,0.0,3.0,14.0,3.0,5.0,True
1455,4.0,37.0,16.5,4.0,3.0,14.0,3.0,4.0,True
1456,3.0,37.0,23.0,3.0,2.0,12.0,3.0,5.0,True
1457,4.0,32.0,16.5,2.0,1.0,14.0,3.0,4.0,True
1458,4.0,27.0,6.0,1.0,2.0,16.0,3.0,5.0,True
1459,4.0,22.0,2.5,0.0,2.0,16.0,4.0,5.0,True
1460,2.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,True
1461,4.0,27.0,6.0,1.0,2.0,14.0,3.0,3.0,True
1462,3.0,32.0,16.5,2.0,2.0,12.0,3.0,2.0,True
1463,5.0,17.5,2.5,2.0,2.0,12.0,2.0,5.0,True
1464,3.0,22.0,2.5,0.0,3.0,20.0,3.0,1.0,True
1465,2.0,37.0,23.0,3.0,3.0,12.0,3.0,2.0,True
1466,4.0,32.0,16.5,5.5,3.0,14.0,5.0,5.0,True
1467,3.0,42.0,23.0,3.0,4.0,14.0,3.0,5.0,True
1468,5.0,22.0,2.5,0.0,2.0,14.0,2.0,3.0,True
1469,4.0,27.0,9.0,0.0,2.0,14.0,3.0,4.0,True
1470,3.0,22.0,2.5,2.0,2.0,12.0,3.0,4.0,True
1471,3.0,42.0,23.0,2.0,4.0,14.0,4.0,6.0,True
1472,5.0,42.0,23.0,5.5,2.0,14.0,3.0,2.0,True
1473,4.0,27.0,6.0,0.0,3.0,14.0,6.0,6.0,True
1474,4.0,42.0,23.0,4.0,3.0,14.0,3.0,4.0,True
1475,3.0,32.0,16.5,2.0,2.0,12.0,3.0,5.0,True
1476,3.0,27.0,2.5,0.0,1.0,16.0,3.0,4.0,True
1477,3.0,32.0,13.0,2.0,4.0,14.0,4.0,2.0,True
1478,2.0,37.0,16.5,2.0,2.0,14.0,3.0,5.0,True
1479,4.0,22.0,6.0,2.0,2.0,12.0,2.0,4.0,True
1480,4.0,32.0,9.0,3.0,1.0,16.0,2.0,4.0,True
1481,3.0,42.0,23.0,4.0,2.0,12.0,3.0,5.0,True
1482,3.0,32.0,13.0,2.0,3.0,12.0,3.0,3.0,True
1483,4.0,22.0,2.5,0.0,2.0,14.0,2.0,1.0,True
1484,3.0,37.0,16.5,2.0,2.0,12.0,2.0,2.0,True
1485,3.0,27.0,6.0,0.0,2.0,14.0,3.0,5.0,True
1486,4.0,42.0,23.0,3.0,3.0,12.0,5.0,4.0,True
1487,4.0,42.0,23.0,3.0,2.0,14.0,5.0,4.0,True
1488,2.0,42.0,23.0,5.5,4.0,14.0,2.0,5.0,True
1489,5.0,27.0,6.0,0.0,2.0,12.0,5.0,4.0,True
1490,4.0,32.0,16.5,1.0,2.0,14.0,3.0,4.0,True
1491,4.0,37.0,16.5,3.0,3.0,12.0,4.0,2.0,True
1492,5.0,42.0,23.0,5.5,3.0,14.0,3.0,6.0,True
1493,3.0,37.0,16.5,3.0,2.0,14.0,5.0,4.0,True
1494,2.0,37.0,13.0,1.0,1.0,16.0,4.0,4.0,True
1495,4.0,27.0,6.0,0.0,3.0,16.0,5.0,6.0,True
1496,4.0,42.0,23.0,4.0,3.0,16.0,4.0,2.0,True
1497,5.0,27.0,2.5,0.0,2.0,14.0,3.0,4.0,True
1498,2.0,42.0,23.0,3.0,1.0,12.0,3.0,5.0,True
1499,5.0,37.0,13.0,2.0,1.0,14.0,3.0,6.0,True
1500,4.0,32.0,16.5,2.0,1.0,12.0,5.0,2.0,True
1501,4.0,37.0,16.5,3.0,1.0,14.0,3.0,2.0,True
1502,3.0,27.0,2.5,0.0,1.0,14.0,5.0,4.0,True
1503,4.0,22.0,2.5,0.0,1.0,14.0,3.0,3.0,True
1504,4.0,37.0,16.5,2.0,2.0,14.0,3.0,5.0,True
1505,3.0,27.0,6.0,2.0,2.0,12.0,3.0,4.0,True
1506,4.0,22.0,6.0,1.0,2.0,12.0,3.0,4.0,True
1507,5.0,32.0,13.0,2.0,2.0,14.0,4.0,5.0,True
1508,2.0,37.0,23.0,3.0,3.0,12.0,5.0,2.0,True
1509,2.0,37.0,16.5,2.0,3.0,14.0,3.0,5.0,True
1510,4.0,32.0,16.5,2.0,2.0,14.0,5.0,4.0,True
1511,5.0,37.0,16.5,5.5,4.0,20.0,4.0,6.0,True
1512,3.0,32.0,16.5,3.0,2.0,12.0,3.0,2.0,True
1513,3.0,27.0,9.0,4.0,3.0,14.0,3.0,5.0,True
1514,3.0,37.0,13.0,0.0,1.0,14.0,5.0,4.0,True
1515,2.0,27.0,2.5,2.0,2.0,14.0,4.0,5.0,True
1516,4.0,27.0,9.0,2.0,1.0,14.0,3.0,4.0,True
1517,4.0,42.0,23.0,2.0,3.0,14.0,3.0,4.0,True
1518,5.0,42.0,23.0,2.0,1.0,14.0,5.0,5.0,True
1519,4.0,42.0,23.0,4.0,2.0,12.0,3.0,3.0,True
1520,4.0,37.0,16.5,4.0,3.0,14.0,3.0,5.0,True
1521,4.0,32.0,16.5,3.0,2.0,12.0,2.0,2.0,True
1522,2.0,37.0,23.0,2.0,2.0,12.0,4.0,4.0,True
1523,4.0,42.0,23.0,1.0,3.0,20.0,4.0,4.0,True
1524,4.0,22.0,2.5,1.0,2.0,14.0,4.0,4.0,True
1525,1.0,32.0,13.0,2.0,2.0,14.0,4.0,4.0,True
1526,3.0,42.0,23.0,3.0,2.0,14.0,3.0,5.0,True
1527,4.0,22.0,2.5,0.0,2.0,16.0,3.0,2.0,True
1528,5.0,37.0,23.0,3.0,3.0,12.0,3.0,5.0,True
1529,3.0,22.0,2.5,0.0,2.0,14.0,2.0,2.0,True
1530,1.0,42.0,23.0,3.0,3.0,12.0,5.0,5.0,True
1531,3.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,True
1532,3.0,37.0,23.0,2.0,3.0,12.0,3.0,5.0,True
1533,4.0,22.0,2.5,0.0,2.0,12.0,5.0,4.0,True
1534,5.0,32.0,9.0,2.0,3.0,14.0,5.0,4.0,True
1535,1.0,37.0,16.5,4.0,2.0,14.0,3.0,6.0,True
1536,3.0,42.0,23.0,1.0,3.0,12.0,3.0,4.0,True
1537,5.0,27.0,9.0,2.0,1.0,12.0,3.0,2.0,True
1538,4.0,22.0,2.5,1.0,2.0,14.0,2.0,4.0,True
1539,5.0,42.0,23.0,3.0,2.0,14.0,3.0,5.0,True
1540,4.0,27.0,6.0,1.0,3.0,14.0,5.0,5.0,True
1541,5.0,22.0,2.5,0.0,1.0,14.0,3.0,1.0,True
1542,3.0,37.0,16.5,2.0,3.0,16.0,3.0,4.0,True
1543,3.0,32.0,16.5,2.0,3.0,12.0,5.0,5.0,True
1544,5.0,37.0,16.5,3.0,3.0,14.0,2.0,5.0,True
1545,3.0,27.0,6.0,2.0,1.0,16.0,4.0,3.0,True
1546,4.0,27.0,9.0,1.0,2.0,20.0,4.0,4.0,True
1547,4.0,27.0,6.0,0.0,2.0,14.0,3.0,4.0,True
1548,5.0,32.0,13.0,2.0,2.0,14.0,3.0,4.0,True
1549,4.0,42.0,23.0,2.0,2.0,12.0,4.0,4.0,True
1550,2.0,37.0,16.5,2.0,2.0,12.0,5.0,4.0,True
1551,4.0,27.0,2.5,0.0,2.0,17.0,5.0,5.0,True
1552,4.0,37.0,16.5,2.0,2.0,17.0,4.0,5.0,True
1553,4.0,32.0,13.0,2.0,2.0,12.0,3.0,3.0,True
1554,4.0,32.0,9.0,2.0,1.0,14.0,3.0,4.0,True
1555,4.0,32.0,9.0,2.0,2.0,14.0,3.0,5.0,True
1556,4.0,32.0,13.0,2.0,3.0,12.0,5.0,5.0,True
1557,4.0,32.0,13.0,3.0,2.0,14.0,3.0,2.0,True
1558,4.0,22.0,2.5,1.0,1.0,14.0,2.0,2.0,True
1559,5.0,27.0,16.5,2.0,3.0,12.0,5.0,4.0,True
1560,4.0,32.0,2.5,0.0,3.0,14.0,2.0,6.0,True
1561,3.0,32.0,16.5,1.0,2.0,14.0,2.0,4.0,True
1562,3.0,37.0,16.5,3.0,2.0,16.0,4.0,3.0,True
1563,5.0,42.0,23.0,4.0,2.0,12.0,5.0,5.0,True
1564,5.0,27.0,6.0,2.0,3.0,14.0,3.0,4.0,True
1565,4.0,22.0,2.5,1.0,3.0,12.0,3.0,2.0,True
1566,4.0,42.0,23.0,3.0,1.0,20.0,6.0,6.0,True
1567,4.0,32.0,9.0,2.0,1.0,17.0,4.0,5.0,True
1568,5.0,32.0,2.5,0.0,2.0,20.0,6.0,6.0,True
1569,3.0,27.0,6.0,1.0,2.0,14.0,3.0,6.0,True
1570,1.0,22.0,2.5,0.0,1.0,14.0,4.0,4.0,True
1571,3.0,32.0,16.5,2.0,2.0,14.0,3.0,2.0,True
1572,4.0,42.0,23.0,2.0,2.0,12.0,3.0,3.0,True
1573,4.0,22.0,6.0,1.0,3.0,14.0,3.0,5.0,True
1574,5.0,42.0,23.0,3.0,2.0,14.0,3.0,5.0,True
1575,3.0,27.0,13.0,2.0,2.0,12.0,4.0,3.0,True
1576,4.0,32.0,13.0,2.0,2.0,14.0,5.0,4.0,True
1577,3.0,27.0,2.5,0.0,3.0,14.0,3.0,4.0,True
1578,2.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,True
1579,5.0,42.0,23.0,2.0,2.0,20.0,4.0,4.0,True
1580,3.0,27.0,6.0,1.0,2.0,14.0,2.0,2.0,True
1581,5.0,42.0,23.0,2.0,2.0,20.0,3.0,6.0,True
1582,3.0,37.0,23.0,4.0,1.0,12.0,3.0,2.0,True
1583,5.0,42.0,23.0,4.0,4.0,20.0,6.0,6.0,True
1584,5.0,27.0,6.0,0.0,1.0,17.0,4.0,5.0,True
1585,3.0,32.0,13.0,2.0,1.0,17.0,4.0,6.0,True
1586,2.0,27.0,2.5,0.0,1.0,14.0,5.0,5.0,True
1587,4.0,27.0,9.0,3.0,2.0,12.0,3.0,6.0,True
1588,5.0,27.0,6.0,1.0,1.0,14.0,3.0,5.0,True
1589,4.0,22.0,0.5,0.0,2.0,14.0,4.0,5.0,True
1590,4.0,17.5,2.5,1.0,2.0,12.0,3.0,2.0,True
1591,3.0,27.0,2.5,1.0,2.0,14.0,3.0,4.0,True
1592,5.0,32.0,16.5,3.0,2.0,14.0,2.0,4.0,True
1593,4.0,42.0,23.0,5.5,1.0,14.0,3.0,5.0,True
1594,5.0,22.0,2.5,0.0,1.0,14.0,3.0,4.0,True
1595,5.0,42.0,23.0,2.0,2.0,20.0,1.0,5.0,True
1596,5.0,42.0,23.0,3.0,3.0,14.0,3.0,5.0,True
1597,2.0,42.0,23.0,3.0,3.0,16.0,4.0,4.0,True
1598,4.0,32.0,16.5,4.0,2.0,12.0,3.0,5.0,True
1599,4.0,37.0,23.0,4.0,2.0,12.0,3.0,4.0,True
1600,4.0,42.0,23.0,2.0,1.0,14.0,5.0,3.0,True
1601,5.0,22.0,2.5,0.0,4.0,14.0,3.0,4.0,True
1602,4.0,22.0,2.5,0.0,1.0,16.0,3.0,5.0,True
1603,4.0,42.0,23.0,3.0,3.0,14.0,5.0,5.0,True
1604,4.0,42.0,23.0,3.0,2.0,14.0,3.0,5.0,True
1605,2.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,True
1606,3.0,42.0,23.0,3.0,1.0,20.0,4.0,4.0,True
1607,3.0,37.0,16.5,3.0,4.0,12.0,3.0,2.0,True
1608,4.0,27.0,16.5,2.0,1.0,12.0,3.0,2.0,True
1609,3.0,27.0,6.0,1.0,1.0,16.0,4.0,1.0,True
1610,5.0,32.0,13.0,2.0,2.0,14.0,4.0,4.0,True
1611,4.0,32.0,13.0,3.0,2.0,12.0,2.0,4.0,True
1612,5.0,42.0,13.0,0.0,1.0,16.0,3.0,6.0,True
1613,4.0,32.0,9.0,2.0,3.0,14.0,3.0,4.0,True
1614,3.0,42.0,16.5,1.0,3.0,17.0,3.0,3.0,True
1615,4.0,42.0,23.0,3.0,1.0,14.0,3.0,5.0,True
1616,1.0,32.0,13.0,3.0,3.0,14.0,3.0,4.0,True
1617,4.0,27.0,6.0,2.0,2.0,14.0,3.0,5.0,True
1618,4.0,27.0,6.0,2.0,2.0,14.0,5.0,4.0,True
1619,5.0,27.0,2.5,0.0,3.0,16.0,3.0,5.0,True
1620,4.0,22.0,2.5,0.0,1.0,16.0,4.0,2.0,True
1621,4.0,27.0,6.0,3.0,3.0,14.0,4.0,2.0,True
1622,4.0,42.0,23.0,2.0,1.0,16.0,4.0,5.0,True
1623,3.0,27.0,6.0,1.0,4.0,14.0,5.0,4.0,True
1624,3.0,32.0,13.0,0.0,2.0,16.0,3.0,6.0,True
1625,1.0,27.0,6.0,2.0,3.0,14.0,3.0,2.0,True
1626,3.0,32.0,13.0,2.0,2.0,14.0,3.0,2.0,True
1627,3.0,37.0,16.5,4.0,2.0,14.0,4.0,4.0,True
1628,4.0,37.0,16.5,3.0,4.0,14.0,4.0,4.0,True
1629,4.0,32.0,16.5,4.0,3.0,14.0,3.0,5.0,True
1630,5.0,27.0,2.5,0.0,1.0,14.0,3.0,5.0,True
1631,3.0,22.0,2.5,0.0,2.0,14.0,3.0,1.0,True
1632,5.0,32.0,23.0,2.0,3.0,14.0,5.0,6.0,True
1633,3.0,27.0,9.0,1.0,3.0,14.0,3.0,2.0,True
1634,5.0,37.0,23.0,3.0,2.0,14.0,5.0,4.0,True
1635,3.0,27.0,6.0,1.0,3.0,20.0,4.0,4.0,True
1636,1.0,27.0,9.0,1.0,3.0,14.0,2.0,4.0,True
1637,4.0,32.0,13.0,4.0,2.0,16.0,4.0,2.0,True
1638,3.0,32.0,16.5,3.0,3.0,14.0,5.0,4.0,True
1639,4.0,42.0,23.0,3.0,3.0,14.0,4.0,5.0,True
1640,4.0,32.0,16.5,4.0,2.0,14.0,2.0,5.0,True
1641,3.0,27.0,9.0,4.0,4.0,14.0,4.0,4.0,True
1642,4.0,27.0,6.0,1.0,2.0,12.0,2.0,4.0,True
1643,2.0,22.0,6.0,1.0,3.0,14.0,3.0,5.0,True
1644,4.0,22.0,2.5,1.0,2.0,14.0,3.0,5.0,True
1645,3.0,22.0,2.5,1.0,3.0,14.0,3.0,4.0,True
1646,5.0,22.0,2.5,0.0,1.0,14.0,3.0,2.0,True
1647,5.0,37.0,23.0,3.0,1.0,12.0,5.0,2.0,True
1648,3.0,27.0,9.0,1.0,1.0,14.0,3.0,6.0,True
1649,4.0,27.0,2.5,0.0,1.0,14.0,5.0,5.0,True
1650,5.0,27.0,2.5,0.0,1.0,16.0,4.0,2.0,True
1651,3.0,22.0,6.0,2.0,3.0,12.0,3.0,2.0,True
1652,4.0,37.0,23.0,2.0,2.0,12.0,3.0,2.0,True
1653,3.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,True
1654,5.0,27.0,2.5,0.0,2.0,17.0,4.0,5.0,True
1655,4.0,22.0,2.5,0.0,1.0,14.0,5.0,2.0,True
1656,4.0,27.0,6.0,1.0,2.0,14.0,3.0,3.0,True
1657,4.0,27.0,6.0,2.0,2.0,14.0,4.0,4.0,True
1658,4.0,32.0,13.0,0.0,2.0,12.0,3.0,3.0,True
1659,4.0,27.0,9.0,2.0,2.0,12.0,2.0,4.0,True
1660,3.0,22.0,2.5,0.0,1.0,14.0,3.0,2.0,True
1661,5.0,27.0,2.5,0.0,1.0,14.0,2.0,4.0,True
1662,3.0,37.0,23.0,4.0,2.0,14.0,3.0,4.0,True
1663,5.0,27.0,9.0,3.0,2.0,16.0,4.0,4.0,True
1664,4.0,22.0,2.5,0.0,2.0,12.0,2.0,2.0,True
1665,2.0,32.0,16.5,3.0,1.0,14.0,4.0,4.0,True
1666,3.0,27.0,9.0,2.0,2.0,12.0,3.0,2.0,True
1667,4.0,32.0,16.5,3.0,1.0,16.0,4.0,5.0,True
1668,3.0,27.0,9.0,1.0,2.0,12.0,5.0,4.0,True
1669,5.0,22.0,2.5,0.0,1.0,14.0,2.0,2.0,True
1670,4.0,42.0,23.0,2.0,3.0,14.0,5.0,5.0,True
1671,5.0,27.0,6.0,1.0,4.0,16.0,4.0,1.0,True
1672,4.0,22.0,2.5,0.0,1.0,12.0,2.0,2.0,True
1673,3.0,22.0,0.5,0.0,1.0,14.0,5.0,5.0,True
1674,5.0,42.0,23.0,5.5,3.0,14.0,5.0,4.0,True
1675,4.0,37.0,16.5,2.0,2.0,12.0,3.0,4.0,True
1676,4.0,22.0,2.5,0.0,2.0,12.0,3.0,3.0,True
1677,3.0,22.0,6.0,1.0,2.0,12.0,3.0,2.0,True
1678,4.0,42.0,23.0,4.0,3.0,17.0,6.0,3.0,True
1679,4.0,22.0,6.0,0.0,4.0,14.0,5.0,4.0,True
1680,2.0,27.0,9.0,3.0,3.0,14.0,4.0,4.0,True
1681,3.0,27.0,6.0,1.0,1.0,14.0,5.0,4.0,True
1682,5.0,42.0,23.0,5.5,3.0,16.0,4.0,6.0,True
1683,4.0,37.0,13.0,3.0,1.0,12.0,4.0,4.0,True
1684,4.0,37.0,16.5,2.0,3.0,12.0,5.0,5.0,True
1685,4.0,37.0,13.0,3.0,3.0,16.0,3.0,4.0,True
1686,5.0,22.0,6.0,2.0,2.0,12.0,2.0,4.0,True
1687,4.0,27.0,2.5,0.0,2.0,17.0,4.0,6.0,True
1688,2.0,22.0,6.0,2.0,3.0,14.0,3.0,5.0,True
1689,3.0,22.0,6.0,1.0,2.0,12.0,4.0,4.0,True
1690,5.0,32.0,9.0,2.0,2.0,14.0,4.0,4.0,True
1691,3.0,27.0,9.0,3.0,2.0,12.0,3.0,2.0,True
1692,3.0,32.0,13.0,2.0,3.0,14.0,3.0,5.0,True
1693,2.0,27.0,9.0,1.0,2.0,16.0,4.0,5.0,True
1694,4.0,27.0,6.0,1.0,1.0,17.0,3.0,5.0,True
1695,4.0,32.0,2.5,0.0,2.0,20.0,6.0,6.0,True
1696,5.0,32.0,13.0,2.0,1.0,12.0,3.0,5.0,True
1697,4.0,32.0,16.5,1.0,1.0,14.0,5.0,5.0,True
1698,5.0,27.0,2.5,0.0,3.0,12.0,4.0,5.0,True
1699,3.0,42.0,23.0,4.0,3.0,16.0,4.0,2.0,True
1700,4.0,22.0,6.0,1.0,3.0,14.0,3.0,4.0,True
1701,4.0,27.0,6.0,0.0,3.0,14.0,3.0,4.0,True
1702,4.0,17.5,2.5,0.0,2.0,12.0,3.0,4.0,True
1703,4.0,22.0,2.5,0.0,1.0,12.0,3.0,4.0,True
1704,1.0,37.0,13.0,3.0,1.0,17.0,5.0,6.0,True
1705,2.0,32.0,16.5,2.0,1.0,12.0,5.0,2.0,True
1706,3.0,37.0,23.0,3.0,3.0,12.0,3.0,5.0,True
1707,5.0,27.0,9.0,1.0,3.0,12.0,3.0,5.0,True
1708,4.0,27.0,6.0,1.0,1.0,12.0,3.0,3.0,True
1709,3.0,37.0,23.0,4.0,2.0,12.0,3.0,2.0,True
1710,4.0,37.0,23.0,5.5,3.0,12.0,5.0,5.0,True
1711,1.0,22.0,2.5,1.0,1.0,12.0,3.0,4.0,True
1712,3.0,22.0,2.5,0.0,1.0,12.0,3.0,5.0,True
1713,4.0,27.0,2.5,0.0,1.0,16.0,4.0,2.0,True
1714,4.0,32.0,13.0,1.0,3.0,16.0,3.0,5.0,True
1715,4.0,27.0,2.5,0.0,2.0,12.0,3.0,4.0,True
1716,2.0,32.0,9.0,0.0,2.0,16.0,3.0,2.0,True
1717,5.0,42.0,23.0,4.0,1.0,20.0,4.0,5.0,True
1718,4.0,22.0,6.0,1.0,1.0,12.0,3.0,5.0,True
1719,3.0,42.0,23.0,4.0,2.0,14.0,3.0,5.0,True
1720,5.0,27.0,6.0,0.0,3.0,12.0,3.0,4.0,True
1721,4.0,42.0,16.5,2.0,2.0,12.0,3.0,4.0,True
1722,5.0,22.0,2.5,0.0,2.0,16.0,4.0,1.0,True
1723,4.0,42.0,23.0,5.5,4.0,20.0,4.0,2.0,True
1724,5.0,27.0,9.0,2.0,3.0,14.0,4.0,5.0,True
1725,4.0,27.0,2.5,1.0,3.0,16.0,6.0,5.0,True
1726,3.0,27.0,9.0,0.0,3.0,16.0,5.0,5.0,True
1727,5.0,37.0,23.0,3.0,2.0,14.0,3.0,5.0,True
1728,4.0,37.0,16.5,2.0,3.0,17.0,4.0,2.0,True
1729,3.0,27.0,6.0,1.0,1.0,17.0,4.0,5.0,True
1730,5.0,32.0,16.5,3.0,4.0,14.0,3.0,6.0,True
1731,5.0,37.0,16.5,2.0,3.0,12.0,3.0,4.0,True
1732,3.0,27.0,6.0,1.0,4.0,17.0,4.0,5.0,True
1733,3.0,37.0,16.5,3.0,2.0,14.0,3.0,4.0,True
1734,5.0,27.0,9.0,1.0,1.0,14.0,3.0,4.0,True
1735,3.0,32.0,9.0,3.0,2.0,14.0,5.0,5.0,True
1736,2.0,42.0,23.0,3.0,2.0,12.0,3.0,5.0,True
1737,4.0,32.0,13.0,2.0,1.0,14.0,3.0,5.0,True
1738,4.0,22.0,2.5,1.0,2.0,14.0,3.0,2.0,True
1739,5.0,27.0,9.0,2.0,2.0,12.0,3.0,6.0,True
1740,5.0,32.0,16.5,2.0,1.0,12.0,3.0,6.0,True
1741,4.0,32.0,16.5,2.0,2.0,12.0,2.0,4.0,True
1742,4.0,42.0,23.0,3.0,2.0,12.0,3.0,5.0,True
1743,4.0,32.0,9.0,2.0,3.0,9.0,3.0,5.0,True
1744,2.0,27.0,6.0,2.0,3.0,12.0,3.0,4.0,True
1745,5.0,42.0,23.0,2.0,3.0,16.0,4.0,5.0,True
1746,4.0,37.0,23.0,3.0,4.0,12.0,5.0,4.0,True
1747,4.0,32.0,16.5,3.0,2.0,12.0,5.0,5.0,True
1748,3.0,27.0,9.0,1.0,2.0,12.0,3.0,4.0,True
1749,2.0,37.0,13.0,2.0,3.0,14.0,3.0,4.0,True
1750,4.0,32.0,16.5,3.0,3.0,14.0,4.0,3.0,True
1751,3.0,32.0,16.5,4.0,3.0,12.0,2.0,2.0,True
1752,3.0,42.0,23.0,4.0,2.0,12.0,4.0,4.0,True
1753,3.0,42.0,23.0,3.0,3.0,17.0,4.0,6.0,True
1754,5.0,27.0,9.0,3.0,1.0,14.0,3.0,6.0,True
1755,4.0,27.0,6.0,1.0,3.0,14.0,4.0,5.0,True
1756,3.0,22.0,2.5,0.0,2.0,12.0,3.0,5.0,True
1757,3.0,22.0,2.5,0.0,2.0,14.0,5.0,4.0,True
1758,4.0,32.0,16.5,3.0,3.0,9.0,5.0,5.0,True
1759,4.0,27.0,2.5,0.0,3.0,16.0,4.0,6.0,True
1760,3.0,27.0,6.0,1.0,2.0,12.0,3.0,5.0,True
1761,3.0,32.0,16.5,2.0,3.0,16.0,4.0,4.0,True
1762,5.0,42.0,23.0,3.0,3.0,12.0,4.0,2.0,True
1763,3.0,27.0,6.0,1.0,3.0,16.0,2.0,2.0,True
1764,4.0,27.0,9.0,2.0,3.0,14.0,5.0,5.0,True
1765,4.0,27.0,9.0,1.0,4.0,12.0,3.0,2.0,True
1766,3.0,37.0,13.0,2.0,3.0,16.0,2.0,4.0,True
1767,4.0,22.0,6.0,1.0,2.0,14.0,3.0,5.0,True
1768,5.0,37.0,13.0,2.0,3.0,14.0,5.0,5.0,True
1769,3.0,22.0,2.5,0.0,1.0,14.0,3.0,1.0,True
1770,4.0,37.0,16.5,3.0,3.0,12.0,5.0,5.0,True
1771,1.0,32.0,13.0,2.0,2.0,17.0,4.0,6.0,True
1772,3.0,22.0,2.5,0.0,3.0,14.0,5.0,4.0,True
1773,3.0,22.0,6.0,1.0,3.0,12.0,4.0,2.0,True
1774,4.0,22.0,2.5,1.0,3.0,14.0,2.0,2.0,True
1775,2.0,42.0,23.0,2.0,1.0,14.0,3.0,5.0,True
1776,1.0,42.0,23.0,3.0,1.0,17.0,4.0,5.0,True
1777,3.0,37.0,16.5,3.0,3.0,16.0,6.0,4.0,True
1778,4.0,27.0,6.0,0.0,2.0,12.0,3.0,4.0,True
1779,3.0,37.0,16.5,4.0,1.0,12.0,3.0,6.0,True
1780,4.0,27.0,6.0,2.0,2.0,12.0,3.0,2.0,True
1781,3.0,32.0,9.0,0.0,1.0,16.0,4.0,5.0,True
1782,5.0,22.0,2.5,0.0,3.0,14.0,4.0,4.0,True
1783,2.0,37.0,16.5,2.0,4.0,12.0,3.0,3.0,True
1784,3.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,True
1785,4.0,27.0,6.0,2.0,1.0,14.0,2.0,2.0,True
1786,3.0,32.0,16.5,3.0,2.0,12.0,4.0,2.0,True
1787,2.0,27.0,2.5,0.0,2.0,16.0,4.0,5.0,True
1788,3.0,42.0,23.0,5.5,2.0,20.0,4.0,3.0,True
1789,1.0,37.0,16.5,2.0,3.0,14.0,3.0,5.0,True
1790,4.0,22.0,6.0,2.0,2.0,12.0,3.0,5.0,True
1791,4.0,42.0,23.0,2.0,3.0,20.0,4.0,4.0,True
1792,3.0,22.0,2.5,0.0,2.0,14.0,3.0,3.0,True
1793,4.0,27.0,9.0,0.0,3.0,17.0,5.0,6.0,True
1794,5.0,27.0,2.5,0.0,2.0,16.0,3.0,2.0,True
